event_id,user_id,session_id,timestamp,event_type,product_id,category,price,quantity,device,is_new_user,city
22421,104805,S104805_983634,2026-02-06 07:30:15,payment_attempt,,,,,Android,False,Mumbai
22422,104806,S104806_650664,2026-03-15 14:12:00,app_open,,,,,Web,True,Mumbai
22423,104806,S104806_658648,2026-01-28 03:38:00,app_open,,,,,iOS,False,Hyderabad
22424,104807,S104807_278755,2026-01-09 22:27:00,app_open,,,,,iOS,True,Delhi NCR
22425,104807,S104807_766053,2026-03-14 09:29:00,app_open,,,,,Android,False,Mumbai
22426,104807,S104807_766053,2026-03-14 09:29:11,search,2194.0,Electronics,1484.99,,Android,False,Mumbai
22427,104807,S104807_766053,2026-03-14 09:30:45,product_view,2149.0,Staples,96.55,,Android,False,Mumbai
22428,104808,S104808_369308,2026-03-18 17:34:00,app_open,,,,,Android,True,Delhi NCR
22429,104809,S104809_880974,2026-03-11 21:08:00,app_open,,,,,Android,True,Hyderabad
22430,104809,S104809_880974,2026-03-11 21:08:16,search,2049.0,Dairy & Breakfast,190.87,,Android,True,Hyderabad
22431,104809,S104809_880974,2026-03-11 21:10:14,product_view,2024.0,Fruits & Vegetables,41.8,,Android,True,Hyderabad
22432,104809,S104809_880974,2026-03-11 21:12:50,add_to_cart,2024.0,Fruits & Vegetables,41.8,1.0,Android,True,Hyderabad
22433,104809,S104809_880974,2026-03-11 21:15:15,checkout_start,,,,,Android,True,Hyderabad
22434,104809,S104809_880974,2026-03-11 21:16:32,payment_attempt,,,,,Android,True,Hyderabad
22435,104809,S104809_880974,2026-03-11 21:17:27,purchase,2024.0,Fruits & Vegetables,41.8,1.0,Android,True,Hyderabad
22436,104810,S104810_837094,2026-01-09 22:42:00,app_open,,,,,iOS,True,Bengaluru
22437,104810,S104810_837094,2026-01-09 22:42:08,search,2018.0,Fruits & Vegetables,87.43,,iOS,True,Bengaluru
22438,104810,S104810_837094,2026-01-09 22:44:06,product_view,2064.0,Snacks & Beverages,46.16,,iOS,True,Bengaluru
22439,104810,S104810_382533,2026-02-22 18:53:00,app_open,,,,,iOS,False,Pune
22440,104810,S104810_382533,2026-02-22 18:53:47,search,2150.0,Staples,189.63,,iOS,False,Pune
22441,104811,S104811_523102,2026-02-15 18:27:00,app_open,,,,,Android,True,Kolkata
22442,104811,S104811_523102,2026-02-15 18:27:13,search,2080.0,Personal Care,250.53,,Android,True,Kolkata
22443,104811,S104811_523102,2026-02-15 18:27:59,product_view,2068.0,Snacks & Beverages,120.3,,Android,True,Kolkata
22444,104811,S104811_523102,2026-02-15 18:29:33,add_to_cart,2068.0,Snacks & Beverages,120.3,2.0,Android,True,Kolkata
22445,104811,S104811_523102,2026-02-15 18:31:12,checkout_start,,,,,Android,True,Kolkata
22446,104811,S104811_523102,2026-02-15 18:31:45,payment_attempt,,,,,Android,True,Kolkata
22447,104811,S104811_897857,2026-01-19 20:47:00,app_open,,,,,iOS,False,Delhi NCR
22448,104811,S104811_897857,2026-01-19 20:47:17,search,2138.0,Staples,511.65,,iOS,False,Delhi NCR
22449,104811,S104811_897857,2026-01-19 20:48:44,product_view,2004.0,Fruits & Vegetables,91.87,,iOS,False,Delhi NCR
22450,104812,S104812_332373,2026-03-26 09:13:00,app_open,,,,,Android,True,Mumbai
22451,104813,S104813_649186,2026-03-25 23:30:00,app_open,,,,,iOS,True,Mumbai
22452,104814,S104814_619858,2026-02-11 22:27:00,app_open,,,,,iOS,True,Kolkata
22453,104814,S104814_619858,2026-02-11 22:27:29,search,2112.0,Household Care,303.61,,iOS,True,Kolkata
22454,104815,S104815_137795,2026-03-26 14:54:00,app_open,,,,,iOS,True,Bengaluru
22455,104815,S104815_137795,2026-03-26 14:54:45,search,2029.0,Dairy & Breakfast,125.77,,iOS,True,Bengaluru
22456,104815,S104815_137795,2026-03-26 14:55:02,product_view,2153.0,Baby Care,736.2,,iOS,True,Bengaluru
22457,104815,S104815_137795,2026-03-26 14:57:05,add_to_cart,2153.0,Baby Care,736.2,1.0,iOS,True,Bengaluru
22458,104815,S104815_137795,2026-03-26 14:58:06,checkout_start,,,,,iOS,True,Bengaluru
22459,104815,S104815_137795,2026-03-26 14:59:31,payment_attempt,,,,,iOS,True,Bengaluru
22460,104815,S104815_137795,2026-03-26 15:00:02,purchase,2153.0,Baby Care,736.2,1.0,iOS,True,Bengaluru
22461,104815,S104815_963239,2026-03-01 09:42:00,app_open,,,,,Android,False,Bengaluru
22462,104815,S104815_963239,2026-03-01 09:42:55,search,2139.0,Staples,232.52,,Android,False,Bengaluru
22463,104815,S104815_963239,2026-03-01 09:44:02,product_view,2103.0,Household Care,511.63,,Android,False,Bengaluru
22464,104815,S104815_963239,2026-03-01 09:46:11,add_to_cart,2103.0,Household Care,511.63,2.0,Android,False,Bengaluru
22465,104816,S104816_942064,2026-02-18 03:07:00,app_open,,,,,iOS,True,Pune
22466,104817,S104817_925237,2026-01-09 19:43:00,app_open,,,,,Android,True,Hyderabad
22467,104817,S104817_579567,2026-03-15 18:19:00,app_open,,,,,Web,False,Delhi NCR
22468,104818,S104818_271648,2026-03-17 22:32:00,app_open,,,,,Android,True,Delhi NCR
22469,104818,S104818_271648,2026-03-17 22:32:11,search,2034.0,Dairy & Breakfast,163.48,,Android,True,Delhi NCR
22470,104818,S104818_271648,2026-03-17 22:32:56,product_view,2106.0,Household Care,100.79,,Android,True,Delhi NCR
22471,104819,S104819_958381,2026-02-26 02:43:00,app_open,,,,,Android,True,Kolkata
22472,104819,S104819_400406,2026-01-15 11:10:00,app_open,,,,,Android,False,Delhi NCR
22473,104819,S104819_400406,2026-01-15 11:10:42,search,2178.0,Electronics,502.78,,Android,False,Delhi NCR
22474,104820,S104820_858332,2026-01-11 05:26:00,app_open,,,,,Android,True,Mumbai
22475,104821,S104821_854846,2026-02-14 18:47:00,app_open,,,,,Android,True,Bengaluru
22476,104821,S104821_854846,2026-02-14 18:47:30,search,2090.0,Personal Care,629.89,,Android,True,Bengaluru
22477,104822,S104822_844949,2026-03-13 00:00:00,app_open,,,,,iOS,True,Delhi NCR
22478,104822,S104822_844949,2026-03-13 00:00:23,search,2003.0,Fruits & Vegetables,105.42,,iOS,True,Delhi NCR
22479,104822,S104822_844949,2026-03-13 00:00:43,product_view,2045.0,Dairy & Breakfast,80.14,,iOS,True,Delhi NCR
22480,104822,S104822_844949,2026-03-13 00:02:26,add_to_cart,2045.0,Dairy & Breakfast,80.14,1.0,iOS,True,Delhi NCR
22481,104822,S104822_873446,2026-02-16 08:51:00,app_open,,,,,Android,False,Mumbai
22482,104823,S104823_685882,2026-02-18 23:58:00,app_open,,,,,iOS,True,Bengaluru
22483,104823,S104823_685882,2026-02-18 23:58:49,search,2057.0,Snacks & Beverages,181.61,,iOS,True,Bengaluru
22484,104823,S104823_685882,2026-02-18 23:59:10,product_view,2017.0,Fruits & Vegetables,102.77,,iOS,True,Bengaluru
22485,104823,S104823_685882,2026-02-19 00:00:41,add_to_cart,2017.0,Fruits & Vegetables,102.77,3.0,iOS,True,Bengaluru
22486,104823,S104823_685882,2026-02-19 00:03:08,checkout_start,,,,,iOS,True,Bengaluru
22487,104823,S104823_685882,2026-02-19 00:04:24,payment_attempt,,,,,iOS,True,Bengaluru
22488,104823,S104823_685882,2026-02-19 00:05:20,purchase,2017.0,Fruits & Vegetables,102.77,3.0,iOS,True,Bengaluru
22489,104824,S104824_885714,2026-02-16 03:10:00,app_open,,,,,iOS,True,Pune
22490,104824,S104824_885714,2026-02-16 03:10:35,search,2045.0,Dairy & Breakfast,80.14,,iOS,True,Pune
22491,104824,S104824_885714,2026-02-16 03:11:30,product_view,2139.0,Staples,232.52,,iOS,True,Pune
22492,104824,S104824_885714,2026-02-16 03:11:50,add_to_cart,2139.0,Staples,232.52,1.0,iOS,True,Pune
22493,104824,S104824_885714,2026-02-16 03:12:15,checkout_start,,,,,iOS,True,Pune
22494,104824,S104824_885714,2026-02-16 03:12:53,payment_attempt,,,,,iOS,True,Pune
22495,104825,S104825_815801,2026-01-28 09:36:00,app_open,,,,,Android,True,Pune
22496,104826,S104826_165216,2026-03-19 23:05:00,app_open,,,,,Android,True,Kolkata
22497,104827,S104827_408013,2026-02-10 06:07:00,app_open,,,,,Android,True,Hyderabad
22498,104827,S104827_408013,2026-02-10 06:07:38,search,2002.0,Fruits & Vegetables,129.59,,Android,True,Hyderabad
22499,104827,S104827_408013,2026-02-10 06:07:53,product_view,2091.0,Personal Care,647.77,,Android,True,Hyderabad
22500,104827,S104827_408013,2026-02-10 06:09:04,add_to_cart,2091.0,Personal Care,647.77,1.0,Android,True,Hyderabad
22501,104827,S104827_408013,2026-02-10 06:12:14,checkout_start,,,,,Android,True,Hyderabad
22502,104827,S104827_408013,2026-02-10 06:13:37,payment_attempt,,,,,Android,True,Hyderabad
22503,104827,S104827_408013,2026-02-10 06:14:28,purchase,2091.0,Personal Care,647.77,1.0,Android,True,Hyderabad
22504,104828,S104828_765203,2026-01-27 18:53:00,app_open,,,,,Android,True,Bengaluru
22505,104828,S104828_765203,2026-01-27 18:53:33,search,2173.0,Baby Care,715.67,,Android,True,Bengaluru
22506,104828,S104828_563649,2026-01-16 12:03:00,app_open,,,,,iOS,False,Mumbai
22507,104828,S104828_563649,2026-01-16 12:03:20,search,2058.0,Snacks & Beverages,136.56,,iOS,False,Mumbai
22508,104828,S104828_563649,2026-01-16 12:04:48,product_view,2059.0,Snacks & Beverages,20.5,,iOS,False,Mumbai
22509,104828,S104828_563649,2026-01-16 12:07:27,add_to_cart,2059.0,Snacks & Beverages,20.5,1.0,iOS,False,Mumbai
22510,104828,S104828_563649,2026-01-16 12:11:06,checkout_start,,,,,iOS,False,Mumbai
22511,104828,S104828_563649,2026-01-16 12:11:35,payment_attempt,,,,,iOS,False,Mumbai
22512,104828,S104828_563649,2026-01-16 12:12:10,purchase,2059.0,Snacks & Beverages,20.5,1.0,iOS,False,Mumbai
22513,104829,S104829_722323,2026-02-17 18:02:00,app_open,,,,,Android,True,Kolkata
22514,104829,S104829_383132,2026-03-20 13:41:00,app_open,,,,,Android,False,Pune
22515,104829,S104829_383132,2026-03-20 13:41:54,search,2199.0,Electronics,793.1,,Android,False,Pune
22516,104830,S104830_892847,2026-03-02 23:32:00,app_open,,,,,Android,True,Hyderabad
22517,104830,S104830_892847,2026-03-02 23:32:19,search,2051.0,Snacks & Beverages,194.02,,Android,True,Hyderabad
22518,104830,S104830_892847,2026-03-02 23:33:47,product_view,2061.0,Snacks & Beverages,165.43,,Android,True,Hyderabad
22519,104831,S104831_481673,2026-03-02 13:43:00,app_open,,,,,Android,True,Kolkata
22520,104831,S104831_481673,2026-03-02 13:43:14,search,2131.0,Staples,576.75,,Android,True,Kolkata
22521,104831,S104831_481673,2026-03-02 13:44:41,product_view,2054.0,Snacks & Beverages,158.55,,Android,True,Kolkata
22522,104831,S104831_481673,2026-03-02 13:46:11,add_to_cart,2054.0,Snacks & Beverages,158.55,1.0,Android,True,Kolkata
22523,104832,S104832_697160,2026-01-17 08:14:00,app_open,,,,,Android,True,Mumbai
22524,104832,S104832_697160,2026-01-17 08:14:27,search,2126.0,Staples,106.0,,Android,True,Mumbai
22525,104833,S104833_974009,2026-03-02 13:27:00,app_open,,,,,Web,True,Hyderabad
22526,104833,S104833_974009,2026-03-02 13:27:46,search,2095.0,Personal Care,468.98,,Web,True,Hyderabad
22527,104833,S104833_974009,2026-03-02 13:28:09,product_view,2007.0,Fruits & Vegetables,166.72,,Web,True,Hyderabad
22528,104833,S104833_974009,2026-03-02 13:30:03,add_to_cart,2007.0,Fruits & Vegetables,166.72,2.0,Web,True,Hyderabad
22529,104833,S104833_974009,2026-03-02 13:31:50,checkout_start,,,,,Web,True,Hyderabad
22530,104833,S104833_974009,2026-03-02 13:32:16,payment_attempt,,,,,Web,True,Hyderabad
22531,104833,S104833_974009,2026-03-02 13:33:03,purchase,2007.0,Fruits & Vegetables,166.72,2.0,Web,True,Hyderabad
22532,104834,S104834_199198,2026-01-17 11:33:00,app_open,,,,,Android,True,Hyderabad
22533,104834,S104834_199198,2026-01-17 11:33:05,search,2163.0,Baby Care,349.5,,Android,True,Hyderabad
22534,104835,S104835_930480,2026-02-05 19:56:00,app_open,,,,,Android,True,Kolkata
22535,104835,S104835_930480,2026-02-05 19:56:42,search,2054.0,Snacks & Beverages,158.55,,Android,True,Kolkata
22536,104835,S104835_930480,2026-02-05 19:57:00,product_view,2134.0,Staples,538.12,,Android,True,Kolkata
22537,104835,S104835_930480,2026-02-05 19:57:20,add_to_cart,2134.0,Staples,538.12,2.0,Android,True,Kolkata
22538,104835,S104835_930480,2026-02-05 19:57:51,checkout_start,,,,,Android,True,Kolkata
22539,104835,S104835_930480,2026-02-05 19:58:40,payment_attempt,,,,,Android,True,Kolkata
22540,104835,S104835_930480,2026-02-05 19:59:10,purchase,2134.0,Staples,538.12,2.0,Android,True,Kolkata
22541,104835,S104835_917559,2026-02-24 07:27:00,app_open,,,,,Android,False,Delhi NCR
22542,104835,S104835_917559,2026-02-24 07:27:20,search,2013.0,Fruits & Vegetables,129.02,,Android,False,Delhi NCR
22543,104835,S104835_917559,2026-02-24 07:27:31,product_view,2120.0,Household Care,437.06,,Android,False,Delhi NCR
22544,104835,S104835_191821,2026-03-17 00:47:00,app_open,,,,,Android,False,Kolkata
22545,104835,S104835_191821,2026-03-17 00:47:14,search,2200.0,Electronics,954.93,,Android,False,Kolkata
22546,104835,S104835_191821,2026-03-17 00:48:22,product_view,2002.0,Fruits & Vegetables,129.59,,Android,False,Kolkata
22547,104836,S104836_555584,2026-03-29 17:21:00,app_open,,,,,Android,True,Kolkata
22548,104836,S104836_555584,2026-03-29 17:21:31,search,2128.0,Staples,499.01,,Android,True,Kolkata
22549,104836,S104836_555584,2026-03-29 17:23:07,product_view,2047.0,Dairy & Breakfast,157.61,,Android,True,Kolkata
22550,104836,S104836_275036,2026-03-21 23:34:00,app_open,,,,,Android,False,Bengaluru
22551,104836,S104836_275036,2026-03-21 23:34:14,search,2021.0,Fruits & Vegetables,113.61,,Android,False,Bengaluru
22552,104836,S104836_275036,2026-03-21 23:36:08,product_view,2183.0,Electronics,2141.32,,Android,False,Bengaluru
22553,104837,S104837_899079,2026-02-12 04:43:00,app_open,,,,,iOS,True,Hyderabad
22554,104837,S104837_899079,2026-02-12 04:43:12,search,2166.0,Baby Care,128.26,,iOS,True,Hyderabad
22555,104837,S104837_899079,2026-02-12 04:45:11,product_view,2151.0,Baby Care,1104.19,,iOS,True,Hyderabad
22556,104837,S104837_899079,2026-02-12 04:45:55,add_to_cart,2151.0,Baby Care,1104.19,1.0,iOS,True,Hyderabad
22557,104837,S104837_305436,2026-02-23 11:21:00,app_open,,,,,Web,False,Delhi NCR
22558,104837,S104837_305436,2026-02-23 11:21:44,search,2149.0,Staples,96.55,,Web,False,Delhi NCR
22559,104837,S104837_305436,2026-02-23 11:22:11,product_view,2117.0,Household Care,112.93,,Web,False,Delhi NCR
22560,104837,S104837_305436,2026-02-23 11:24:40,add_to_cart,2117.0,Household Care,112.93,1.0,Web,False,Delhi NCR
22561,104837,S104837_305436,2026-02-23 11:27:36,checkout_start,,,,,Web,False,Delhi NCR
22562,104837,S104837_305436,2026-02-23 11:28:12,payment_attempt,,,,,Web,False,Delhi NCR
22563,104837,S104837_305436,2026-02-23 11:28:21,purchase,2117.0,Household Care,112.93,1.0,Web,False,Delhi NCR
22564,104838,S104838_823316,2026-03-09 10:27:00,app_open,,,,,Web,True,Mumbai
22565,104838,S104838_703223,2026-03-21 21:32:00,app_open,,,,,Android,False,Delhi NCR
22566,104838,S104838_703223,2026-03-21 21:32:07,search,2090.0,Personal Care,629.89,,Android,False,Delhi NCR
22567,104838,S104838_703223,2026-03-21 21:32:49,product_view,2095.0,Personal Care,468.98,,Android,False,Delhi NCR
22568,104838,S104838_703223,2026-03-21 21:35:42,add_to_cart,2095.0,Personal Care,468.98,2.0,Android,False,Delhi NCR
22569,104838,S104838_703223,2026-03-21 21:37:47,checkout_start,,,,,Android,False,Delhi NCR
22570,104838,S104838_703223,2026-03-21 21:39:07,payment_attempt,,,,,Android,False,Delhi NCR
22571,104838,S104838_703223,2026-03-21 21:39:26,purchase,2095.0,Personal Care,468.98,2.0,Android,False,Delhi NCR
22572,104838,S104838_403807,2026-01-03 11:49:00,app_open,,,,,Android,False,Delhi NCR
22573,104838,S104838_403807,2026-01-03 11:49:15,search,2142.0,Staples,269.24,,Android,False,Delhi NCR
22574,104838,S104838_403807,2026-01-03 11:51:02,product_view,2085.0,Personal Care,68.23,,Android,False,Delhi NCR
22575,104838,S104838_403807,2026-01-03 11:52:25,add_to_cart,2085.0,Personal Care,68.23,1.0,Android,False,Delhi NCR
22576,104838,S104838_403807,2026-01-03 11:55:31,checkout_start,,,,,Android,False,Delhi NCR
22577,104839,S104839_711988,2026-01-25 16:16:00,app_open,,,,,iOS,True,Kolkata
22578,104839,S104839_711988,2026-01-25 16:16:12,search,2081.0,Personal Care,240.23,,iOS,True,Kolkata
22579,104839,S104839_711988,2026-01-25 16:16:31,product_view,2096.0,Personal Care,482.15,,iOS,True,Kolkata
22580,104839,S104839_711988,2026-01-25 16:18:07,add_to_cart,2096.0,Personal Care,482.15,2.0,iOS,True,Kolkata
22581,104840,S104840_338568,2026-03-20 17:25:00,app_open,,,,,Android,True,Kolkata
22582,104840,S104840_338568,2026-03-20 17:25:27,search,2160.0,Baby Care,929.24,,Android,True,Kolkata
22583,104841,S104841_371162,2026-03-27 13:20:00,app_open,,,,,Android,True,Delhi NCR
22584,104842,S104842_673980,2026-02-23 20:16:00,app_open,,,,,Web,True,Bengaluru
22585,104842,S104842_673980,2026-02-23 20:16:46,search,2156.0,Baby Care,222.98,,Web,True,Bengaluru
22586,104842,S104842_673980,2026-02-23 20:17:14,product_view,2106.0,Household Care,100.79,,Web,True,Bengaluru
22587,104843,S104843_490264,2026-03-02 09:17:00,app_open,,,,,iOS,True,Mumbai
22588,104843,S104843_490264,2026-03-02 09:17:31,search,2187.0,Electronics,1874.23,,iOS,True,Mumbai
22589,104843,S104843_490264,2026-03-02 09:19:05,product_view,2144.0,Staples,237.71,,iOS,True,Mumbai
22590,104843,S104843_490264,2026-03-02 09:19:20,add_to_cart,2144.0,Staples,237.71,3.0,iOS,True,Mumbai
22591,104843,S104843_490264,2026-03-02 09:23:05,checkout_start,,,,,iOS,True,Mumbai
22592,104843,S104843_490264,2026-03-02 09:23:49,payment_attempt,,,,,iOS,True,Mumbai
22593,104843,S104843_490264,2026-03-02 09:24:04,purchase,2144.0,Staples,237.71,3.0,iOS,True,Mumbai
22594,104844,S104844_396639,2026-03-29 12:49:00,app_open,,,,,iOS,True,Bengaluru
22595,104844,S104844_396639,2026-03-29 12:49:37,search,2168.0,Baby Care,114.12,,iOS,True,Bengaluru
22596,104844,S104844_396639,2026-03-29 12:50:48,product_view,2088.0,Personal Care,444.88,,iOS,True,Bengaluru
22597,104844,S104844_117613,2026-01-05 09:47:00,app_open,,,,,Android,False,Mumbai
22598,104844,S104844_117613,2026-01-05 09:47:43,search,2075.0,Snacks & Beverages,268.75,,Android,False,Mumbai
22599,104844,S104844_117613,2026-01-05 09:48:42,product_view,2086.0,Personal Care,446.76,,Android,False,Mumbai
22600,104844,S104844_117613,2026-01-05 09:50:59,add_to_cart,2086.0,Personal Care,446.76,1.0,Android,False,Mumbai
22601,104844,S104844_117613,2026-01-05 09:54:02,checkout_start,,,,,Android,False,Mumbai
22602,104844,S104844_117613,2026-01-05 09:54:49,payment_attempt,,,,,Android,False,Mumbai
22603,104844,S104844_117613,2026-01-05 09:55:07,purchase,2086.0,Personal Care,446.76,1.0,Android,False,Mumbai
22604,104844,S104844_693631,2026-03-16 19:51:00,app_open,,,,,Android,False,Pune
22605,104844,S104844_693631,2026-03-16 19:51:12,search,2166.0,Baby Care,128.26,,Android,False,Pune
22606,104844,S104844_693631,2026-03-16 19:52:03,product_view,2178.0,Electronics,502.78,,Android,False,Pune
22607,104844,S104844_693631,2026-03-16 19:53:29,add_to_cart,2178.0,Electronics,502.78,1.0,Android,False,Pune
22608,104844,S104844_693631,2026-03-16 19:56:57,checkout_start,,,,,Android,False,Pune
22609,104844,S104844_693631,2026-03-16 19:58:24,payment_attempt,,,,,Android,False,Pune
22610,104844,S104844_693631,2026-03-16 19:58:54,purchase,2178.0,Electronics,502.78,1.0,Android,False,Pune
22611,104845,S104845_944916,2026-03-16 15:05:00,app_open,,,,,Android,True,Kolkata
22612,104845,S104845_212888,2026-01-04 02:20:00,app_open,,,,,iOS,False,Bengaluru
22613,104845,S104845_212888,2026-01-04 02:20:43,search,2154.0,Baby Care,347.39,,iOS,False,Bengaluru
22614,104845,S104845_212888,2026-01-04 02:21:09,product_view,2046.0,Dairy & Breakfast,138.48,,iOS,False,Bengaluru
22615,104845,S104845_212888,2026-01-04 02:23:25,add_to_cart,2046.0,Dairy & Breakfast,138.48,1.0,iOS,False,Bengaluru
22616,104846,S104846_593624,2026-01-18 18:52:00,app_open,,,,,Android,True,Mumbai
22617,104846,S104846_593624,2026-01-18 18:52:40,search,2063.0,Snacks & Beverages,159.99,,Android,True,Mumbai
22618,104847,S104847_972078,2026-03-24 20:54:00,app_open,,,,,Android,True,Delhi NCR
22619,104847,S104847_972078,2026-03-24 20:54:43,search,2199.0,Electronics,793.1,,Android,True,Delhi NCR
22620,104848,S104848_685111,2026-01-01 21:02:00,app_open,,,,,Web,True,Kolkata
22621,104848,S104848_685111,2026-01-01 21:02:55,search,2102.0,Household Care,151.07,,Web,True,Kolkata
22622,104848,S104848_685111,2026-01-01 21:03:22,product_view,2118.0,Household Care,466.08,,Web,True,Kolkata
22623,104849,S104849_589487,2026-02-09 22:47:00,app_open,,,,,Android,True,Mumbai
22624,104850,S104850_406491,2026-03-24 20:43:00,app_open,,,,,Web,True,Bengaluru
22625,104851,S104851_284673,2026-02-14 04:13:00,app_open,,,,,iOS,True,Delhi NCR
22626,104851,S104851_284673,2026-02-14 04:13:15,search,2092.0,Personal Care,180.48,,iOS,True,Delhi NCR
22627,104851,S104851_284673,2026-02-14 04:14:41,product_view,2120.0,Household Care,437.06,,iOS,True,Delhi NCR
22628,104852,S104852_641985,2026-02-22 22:35:00,app_open,,,,,iOS,True,Mumbai
22629,104853,S104853_992298,2026-02-14 02:32:00,app_open,,,,,Web,True,Kolkata
22630,104853,S104853_992298,2026-02-14 02:32:53,search,2039.0,Dairy & Breakfast,228.1,,Web,True,Kolkata
22631,104853,S104853_992298,2026-02-14 02:33:38,product_view,2172.0,Baby Care,455.35,,Web,True,Kolkata
22632,104853,S104853_802589,2026-03-17 22:09:00,app_open,,,,,iOS,False,Bengaluru
22633,104853,S104853_802589,2026-03-17 22:09:08,search,2067.0,Snacks & Beverages,36.45,,iOS,False,Bengaluru
22634,104853,S104853_802589,2026-03-17 22:10:30,product_view,2103.0,Household Care,511.63,,iOS,False,Bengaluru
22635,104854,S104854_335530,2026-01-08 15:32:00,app_open,,,,,Android,True,Mumbai
22636,104854,S104854_335530,2026-01-08 15:32:45,search,2110.0,Household Care,291.0,,Android,True,Mumbai
22637,104854,S104854_335530,2026-01-08 15:33:31,product_view,2110.0,Household Care,291.0,,Android,True,Mumbai
22638,104854,S104854_371969,2026-01-17 04:12:00,app_open,,,,,Android,False,Mumbai
22639,104854,S104854_371969,2026-01-17 04:12:36,search,2195.0,Electronics,1640.6,,Android,False,Mumbai
22640,104854,S104854_507051,2026-02-23 08:41:00,app_open,,,,,iOS,False,Kolkata
22641,104854,S104854_507051,2026-02-23 08:41:15,search,2107.0,Household Care,505.11,,iOS,False,Kolkata
22642,104854,S104854_507051,2026-02-23 08:42:10,product_view,2066.0,Snacks & Beverages,297.13,,iOS,False,Kolkata
22643,104855,S104855_300566,2026-01-06 08:58:00,app_open,,,,,Android,True,Hyderabad
22644,104855,S104855_300566,2026-01-06 08:58:16,search,2159.0,Baby Care,285.7,,Android,True,Hyderabad
22645,104855,S104855_300566,2026-01-06 08:59:51,product_view,2093.0,Personal Care,662.96,,Android,True,Hyderabad
22646,104855,S104855_300566,2026-01-06 09:02:41,add_to_cart,2093.0,Personal Care,662.96,3.0,Android,True,Hyderabad
22647,104855,S104855_300566,2026-01-06 09:05:39,checkout_start,,,,,Android,True,Hyderabad
22648,104855,S104855_300566,2026-01-06 09:06:50,payment_attempt,,,,,Android,True,Hyderabad
22649,104855,S104855_300566,2026-01-06 09:07:43,purchase,2093.0,Personal Care,662.96,3.0,Android,True,Hyderabad
22650,104856,S104856_450160,2026-02-08 02:21:00,app_open,,,,,Android,True,Bengaluru
22651,104856,S104856_450160,2026-02-08 02:21:53,search,2080.0,Personal Care,250.53,,Android,True,Bengaluru
22652,104856,S104856_450160,2026-02-08 02:23:39,product_view,2126.0,Staples,106.0,,Android,True,Bengaluru
22653,104857,S104857_610650,2026-02-04 22:50:00,app_open,,,,,Web,True,Bengaluru
22654,104857,S104857_610650,2026-02-04 22:50:26,search,2126.0,Staples,106.0,,Web,True,Bengaluru
22655,104857,S104857_610650,2026-02-04 22:50:44,product_view,2125.0,Household Care,285.25,,Web,True,Bengaluru
22656,104857,S104857_823019,2026-03-20 01:00:00,app_open,,,,,Android,False,Delhi NCR
22657,104857,S104857_823019,2026-03-20 01:00:28,search,2144.0,Staples,237.71,,Android,False,Delhi NCR
22658,104857,S104857_823019,2026-03-20 01:00:53,product_view,2011.0,Fruits & Vegetables,175.37,,Android,False,Delhi NCR
22659,104857,S104857_823019,2026-03-20 01:03:32,add_to_cart,2011.0,Fruits & Vegetables,175.37,1.0,Android,False,Delhi NCR
22660,104857,S104857_823019,2026-03-20 01:07:27,checkout_start,,,,,Android,False,Delhi NCR
22661,104858,S104858_596776,2026-01-23 17:18:00,app_open,,,,,Web,True,Bengaluru
22662,104858,S104858_596776,2026-01-23 17:18:34,search,2053.0,Snacks & Beverages,137.65,,Web,True,Bengaluru
22663,104858,S104858_596776,2026-01-23 17:18:54,product_view,2126.0,Staples,106.0,,Web,True,Bengaluru
22664,104858,S104858_596776,2026-01-23 17:20:34,add_to_cart,2126.0,Staples,106.0,2.0,Web,True,Bengaluru
22665,104858,S104858_596776,2026-01-23 17:24:23,checkout_start,,,,,Web,True,Bengaluru
22666,104858,S104858_596776,2026-01-23 17:24:41,payment_attempt,,,,,Web,True,Bengaluru
22667,104858,S104858_596776,2026-01-23 17:24:50,purchase,2126.0,Staples,106.0,2.0,Web,True,Bengaluru
22668,104858,S104858_769814,2026-03-05 16:29:00,app_open,,,,,Android,False,Delhi NCR
22669,104859,S104859_814205,2026-01-24 22:39:00,app_open,,,,,iOS,True,Bengaluru
22670,104860,S104860_292655,2026-01-27 16:39:00,app_open,,,,,Android,True,Mumbai
22671,104860,S104860_727282,2026-01-16 07:03:00,app_open,,,,,Web,False,Bengaluru
22672,104860,S104860_164347,2026-03-12 12:45:00,app_open,,,,,Android,False,Delhi NCR
22673,104860,S104860_164347,2026-03-12 12:45:40,search,2146.0,Staples,161.25,,Android,False,Delhi NCR
22674,104860,S104860_164347,2026-03-12 12:46:41,product_view,2016.0,Fruits & Vegetables,155.63,,Android,False,Delhi NCR
22675,104860,S104860_164347,2026-03-12 12:48:27,add_to_cart,2016.0,Fruits & Vegetables,155.63,2.0,Android,False,Delhi NCR
22676,104861,S104861_333230,2026-01-03 12:31:00,app_open,,,,,iOS,True,Delhi NCR
22677,104861,S104861_333230,2026-01-03 12:31:08,search,2178.0,Electronics,502.78,,iOS,True,Delhi NCR
22678,104861,S104861_212035,2026-03-06 15:35:00,app_open,,,,,iOS,False,Kolkata
22679,104861,S104861_212035,2026-03-06 15:35:16,search,2048.0,Dairy & Breakfast,71.56,,iOS,False,Kolkata
